# frame,label,area,ctrd_x,ctrd_y,maj_axis,min_axis,eccentricity,orientation
   0.00000,  20.00000, 490.00000, 127.14490, 144.56735,  31.90106,  19.99560,   0.77918,   0.07409
   0.00000,  21.00000, 615.00000,  97.91870,  17.24715,  32.27426,  24.27099,   0.65914,   0.65909
   0.00000,  22.00000, 606.00000,  95.59901, 578.88119,  29.36263,  26.28633,   0.44560,   0.58228
   0.00000,  23.00000, 445.00000, 116.44494,1061.40225,  32.35614,  18.15929,   0.82766,   0.05558
   0.00000,  24.00000, 537.00000, 110.10428, 638.53818,  30.63949,  22.53366,   0.67758,   0.24829
   0.00000,  25.00000, 484.00000, 182.14876, 530.09091,  30.25901,  20.40269,   0.73849,  -0.30242
   0.00000,  26.00000, 569.00000, 158.24605, 172.29525,  28.07807,  25.82693,   0.39233,   0.88889
   0.00000,  27.00000, 655.00000, 105.96641, 610.76794,  32.44931,  25.88361,   0.60310,   0.18281
   0.00000,  28.00000, 546.00000, 194.27106, 500.44505,  31.73315,  22.03634,   0.71956,   0.04960
   0.00000,  29.00000, 444.00000,  88.61486, 184.31306,  24.98406,  22.93821,   0.39632,   0.17503
   0.00000,  30.00000, 404.00000, 177.58911, 120.22525,  24.95447,  21.49692,   0.50785,  -0.00286
   0.00000,  31.00000, 428.00000, 118.03505, 972.32944,  27.24382,  20.02100,   0.67819,   1.08432
   0.00000,  32.00000, 541.00000, 117.16821, 302.40296,  29.07000,  23.83188,   0.57264,  -0.31693
   0.00000,  33.00000, 551.00000, 142.72414, 404.14519,  29.05158,  24.58536,   0.53276,   0.01092
   0.00000,  34.00000, 572.00000, 145.94580, 276.52448,  31.42464,  23.33974,   0.66960,  -0.98195
   0.00000,  35.00000, 496.00000,  86.40726, 690.51210,  26.99648,  23.47033,   0.49414,  -1.54678
   0.00000,  36.00000, 458.00000, 172.36245, 315.17031,  27.00151,  21.72040,   0.59407,  -0.71311
   0.00000,  37.00000, 621.00000, 117.80193, 442.52174,  32.05834,  24.85154,   0.63172,  -0.24764
   0.00000,  38.00000, 608.00000,  96.34046, 803.73520,  31.10434,  24.90754,   0.59897,   0.63554
   0.00000,  39.00000, 508.00000, 137.09055, 840.65748,  29.40085,  22.38476,   0.64832,  -0.46104
   0.00000,  40.00000, 545.00000, 130.10826,1104.07523,  29.33205,  23.92048,   0.57875,  -1.09314
   0.00000,  41.00000, 450.00000,  78.13333, 370.24444,  26.33393,  21.82362,   0.55965,   0.87519
   0.00000,  42.00000, 562.00000, 182.72242, 899.13345,  31.98878,  22.48410,   0.71131,  -0.60683
   0.00000,  43.00000, 524.00000, 139.55916, 195.31870,  30.53266,  22.15971,   0.68794,   0.24051
   0.00000,  44.00000, 727.00000, 112.11829, 862.21458,  36.87016,  25.18934,   0.73024,  -1.51746
   0.00000,  45.00000, 429.00000, 185.98368, 606.49883,  28.99137,  19.36256,   0.74427,   0.02970
   0.00000,  46.00000, 548.00000, 174.12591, 960.08942,  27.36822,  25.71659,   0.34213,   1.08797
   0.00000,  47.00000, 572.00000, 177.21503,1020.76049,  28.98714,  25.15054,   0.49718,   1.21502
   0.00000,  48.00000, 580.00000, 191.51207, 555.82931,  30.81545,  24.04955,   0.62523,  -0.62274
   0.00000,  49.00000, 445.00000, 166.44944,1119.84944,  27.82610,  20.88043,   0.66100,   0.38710
   0.00000,  50.00000, 638.00000, 187.50784,  56.14420,  31.72252,  25.65811,   0.58804,  -0.76620
   0.00000,  51.00000, 367.00000, 187.64033, 274.65940,  23.94855,  20.55740,   0.51298,   0.44775
   0.00000,  52.00000, 660.00000, 158.12273, 765.12576,  30.94267,  27.26341,   0.47294,   0.12699
   0.00000,  53.00000, 523.00000, 172.32122, 590.28298,  28.76805,  23.67657,   0.56802,  -1.07600
   0.00000,  54.00000, 376.00000, 189.18085, 185.05319,  24.72599,  19.39218,   0.62040,   0.95665
   0.00000,  55.00000, 409.00000, 169.06357, 267.67971,  26.52316,  19.80317,   0.66523,  -0.76219
   0.00000,  56.00000, 404.00000, 124.72772,1046.60149,  27.77694,  18.67601,   0.74023,   0.36636
   0.00000,  57.00000, 428.00000,  53.39953, 644.44159,  27.38406,  20.25883,   0.67282,   0.89152
   0.00000,  58.00000, 691.00000, 180.91462,  17.24891,  33.04231,  26.69191,   0.58944,  -0.54051
   0.00000,  59.00000, 472.00000, 171.69068,  75.23729,  30.82568,  19.58787,   0.77215,   0.57039
   0.00000,  60.00000, 564.00000,  76.62411, 437.22518,  29.85244,  24.12322,   0.58907,   1.39082
   0.00000,  61.00000, 457.00000, 111.53829,1008.53611,  30.28718,  19.37896,   0.76851,   0.02153
   0.00000,  62.00000, 450.00000, 184.73333, 293.75556,  29.18888,  19.83476,   0.73365,   0.07594
   0.00000,  63.00000, 418.00000, 197.80144, 116.97368,  26.84981,  19.91695,   0.67063,  -1.15354
   0.00000,  64.00000, 778.00000, 135.83548, 589.64781,  34.69145,  28.55938,   0.56769,   0.54251
   0.00000,  65.00000, 545.00000, 129.65321, 713.28807,  31.22582,  22.34707,   0.69845,  -0.20590
   0.00000,  66.00000, 537.00000,  66.77840, 621.43017,  28.37552,  24.26222,   0.51856,   1.55467
   0.00000,  67.00000, 577.00000,  94.31369, 654.62218,  33.61201,  22.50924,   0.74265,  -0.00043
   0.00000,  68.00000, 481.00000,  96.64449, 896.26819,  30.94421,  20.30163,   0.75470,  -0.13010
   0.00000,  69.00000, 426.00000, 187.26995, 432.69953,  27.78159,  19.57278,   0.70968,   0.59771
   0.00000,  70.00000, 404.00000, 104.80198, 494.50990,  29.22713,  17.95698,   0.78900,   0.15670
   0.00000,  71.00000, 461.00000,  70.35358, 249.15835,  26.12915,  22.93484,   0.47912,   0.45885
   0.00000,  72.00000, 559.00000, 196.47406, 317.10555,  29.66260,  24.03676,   0.58596,   1.34141
   0.00000,  73.00000, 507.00000,  88.15976, 118.11834,  30.76442,  21.27928,   0.72220,  -1.42245
   0.00000,  74.00000, 475.00000, 114.12421,1137.42526,  29.68041,  20.44331,   0.72497,  -1.22462
   0.00000,  75.00000, 455.00000,  80.54505,1024.85275,  31.37346,  18.86363,   0.79905,   0.07563
   0.00000,  76.00000, 566.00000, 193.42580,1145.29152,  33.23840,  21.71274,   0.75715,   1.13777
   0.00000,  77.00000, 470.00000, 134.78936, 863.10000,  26.86572,  22.58415,   0.54161,  -0.84958
   0.00000,  78.00000, 511.00000, 196.98239, 577.39335,  30.38698,  21.98358,   0.69037,  -0.94997
   0.00000,  79.00000, 775.00000, 153.19871, 792.55871,  34.48586,  28.76162,   0.55175,  -0.19645
   0.00000,  80.00000, 524.00000, 108.51527, 512.06870,  34.17559,  19.66851,   0.81779,  -0.24526
   0.00000,  81.00000, 337.00000, 106.72997, 113.49555,  23.55347,  18.79190,   0.60287,   0.69804
   0.00000,  82.00000, 513.00000, 166.15205, 454.32749,  32.97454,  20.19855,   0.79043,  -0.02542
   0.00000,  83.00000, 609.00000, 182.55172,1054.24466,  34.96920,  22.66606,   0.76149,   0.00844
   0.00000,  84.00000, 478.00000, 140.46025,1130.32636,  29.56092,  21.00857,   0.70351,  -0.24521
   0.00000,  85.00000, 565.00000, 108.95398, 691.59646,  29.99759,  24.05224,   0.59758,   1.39627
   0.00000,  86.00000, 516.00000,  57.53101, 144.23450,  32.08011,  20.53968,   0.76816,  -1.51686
   0.00000,  87.00000, 477.00000, 190.79665, 720.71698,  30.43465,  20.01568,   0.75331,  -1.17283
   0.00000,  88.00000, 549.00000,  55.74863, 369.47177,  29.71183,  23.64232,   0.60566,   1.27470
   0.00000,  89.00000, 443.00000, 179.06998, 336.67720,  28.64104,  19.72759,   0.72496,  -0.26178
   0.00000,  90.00000, 477.00000, 136.33962, 385.33333,  31.09766,  20.09318,   0.76323,  -0.28611
   0.00000,  91.00000, 483.00000,  70.47619,1008.24431,  30.86010,  20.44532,   0.74905,   0.02995
   0.00000,  92.00000, 391.00000, 101.46803, 716.36829,  27.64877,  18.17107,   0.75371,   0.00043
   0.00000,  93.00000, 570.00000, 138.57018, 131.46140,  41.64749,  18.24536,   0.89893,   0.44696
   0.00000,  94.00000, 562.00000, 165.84520, 928.75623,  30.70309,  23.45254,   0.64539,   1.52412
   0.00000,  95.00000, 370.00000, 144.18919, 663.14865,  26.33613,  17.91786,   0.73288,   1.30499
   0.00000,  96.00000, 735.00000, 193.38367, 938.68435,  31.73300,  29.51962,   0.36693,   0.70126
   0.00000,  97.00000, 433.00000, 110.89607,1259.83603,  30.83223,  18.20119,   0.80716,   0.03940
   0.00000,  98.00000, 469.00000,  76.20043, 985.46269,  30.43564,  19.78888,   0.75977,  -1.28516
   0.00000,  99.00000, 474.00000, 110.04430, 745.57806,  31.44146,  19.45365,   0.78561,  -0.93830
   0.00000, 100.00000, 561.00000, 188.63993, 861.93226,  33.15414,  21.78363,   0.75385,   0.40682
   0.00000, 101.00000, 473.00000,  52.56448, 446.13108,  30.22755,  20.03022,   0.74893,   1.29149
   0.00000, 102.00000, 449.00000, 189.09800,  98.54788,  30.97639,  18.55532,   0.80074,  -0.29830
   0.00000, 103.00000, 412.00000, 185.02670,1090.75971,  26.88476,  20.02723,   0.66714,   0.62694
   0.00000, 104.00000, 327.00000, 204.38532, 692.01223,  22.87026,  18.25620,   0.60233,   1.33717
   0.00000, 105.00000, 371.00000, 146.67925, 514.66307,  26.41931,  18.35417,   0.71928,  -1.18502
   0.00000, 106.00000, 525.00000, 174.42095, 716.14476,  36.40901,  19.19380,   0.84976,  -1.27154
   0.00000, 107.00000, 459.00000,  62.56863, 697.55120,  31.16642,  19.28088,   0.78567,   0.82873
   0.00000, 108.00000, 459.00000, 183.55773,1072.88453,  32.52498,  18.34298,   0.82580,   0.11711
   0.00000, 109.00000, 403.00000,  99.05211, 671.31017,  32.09419,  16.10397,   0.86500,  -0.06268
   0.00000, 110.00000, 455.00000, 118.20879, 993.03077,  34.93154,  17.13238,   0.87147,   0.49745
   0.00000, 111.00000, 376.00000, 167.68085,1103.50798,  31.90582,  15.76033,   0.86948,  -0.14525
   0.00000, 112.00000, 354.00000,  60.89831,   8.61299,  24.50209,  19.32830,   0.61459,   0.84289
   0.00000, 113.00000, 372.00000, 120.16667, 104.88710,  29.42831,  16.70212,   0.82334,   0.60578
   0.00000, 114.00000, 301.00000, 109.76412,  88.76080,  24.74703,  16.94544,   0.72878,   0.35688
   0.00000, 115.00000, 433.00000, 126.49192, 751.34411,  32.94178,  17.36954,   0.84969,  -0.63937
   0.00000, 116.00000, 382.00000, 102.87435, 939.38220,  30.15542,  16.48918,   0.83726,  -1.15009
   0.00000, 117.00000, 367.00000, 184.12262, 879.48501,  29.69192,  16.15622,   0.83900,  -0.15342
   0.00000, 118.00000, 356.00000,  67.91011, 577.15449,  28.23488,  17.27730,   0.79092,   1.10041
   0.00000, 119.00000, 326.00000, 127.41104,1074.37730,  29.87247,  14.37377,   0.87663,  -0.04059
   0.00000, 120.00000, 337.00000, 120.03561,  80.82493,  32.68291,  13.85616,   0.90568,   0.56359
   0.00000, 121.00000, 324.00000, 110.39815,1273.82099,  33.54430,  12.53844,   0.92751,  -0.00183
   0.00000, 122.00000, 324.00000, 168.39815,  97.29938,  32.10175,  13.25816,   0.91073,   1.46525
   0.00000, 123.00000, 318.00000, 130.72013, 657.05346,  35.72400,  11.71062,   0.94474,  -1.40153
   1.00000,   1.00000, 483.00000, 128.43478, 833.85921,  28.23196,  21.80005,   0.63541,  -0.07871
   1.00000,   2.00000, 548.00000, 128.17153, 119.54197,  31.21476,  22.49025,   0.69345,   0.24944
   1.00000,   3.00000, 479.00000, 115.15031, 817.52610,  29.87383,  20.96544,   0.71237,  -0.05854
   1.00000,   4.00000, 415.00000, 167.25060, 685.92289,  27.25712,  20.10592,   0.67519,  -0.06782
   1.00000,   5.00000, 558.00000,  92.30645, 986.20968,  29.31289,  24.25248,   0.56166,   0.27470
   1.00000,   6.00000, 562.00000,  51.17616, 255.62100,  28.85530,  24.93652,   0.50316,  -0.06630
   1.00000,   7.00000, 535.00000, 139.97009, 579.83178,  30.20719,  22.55960,   0.66502,   0.32076
   1.00000,   8.00000, 587.00000, 205.63203, 486.27598,  28.36935,  26.39135,   0.36686,  -0.99407
   1.00000,   9.00000, 556.00000, 134.70863,1063.90647,  28.95147,  24.62198,   0.52604,  -0.06709
   1.00000,  10.00000, 429.00000,  62.53846,1256.58508,  26.35910,  20.99384,   0.60470,   0.56791
   1.00000,  11.00000, 578.00000, 147.91349, 943.90657,  29.63221,  24.86806,   0.54379,  -0.79677
   1.00000,  12.00000, 561.00000,  91.93226, 508.50802,  27.64540,  25.87918,   0.35170,   0.14764
   1.00000,  13.00000, 573.00000,  70.99825, 110.04712,  30.20856,  24.21300,   0.59796,  -0.12089
   1.00000,  14.00000, 539.00000, 145.23562,1086.28200,  28.90879,  23.94735,   0.56017,   0.19927
   1.00000,  15.00000, 479.00000,  74.24635,1030.22547,  27.22087,  22.42547,   0.56683,   0.66532
   1.00000,  16.00000, 558.00000,  87.26703, 811.49104,  29.70391,  24.06900,   0.58602,  -1.22715
   1.00000,  17.00000, 532.00000, 105.06579, 632.82143,  27.21444,  24.99980,   0.39514,   0.33647
   1.00000,  18.00000, 640.00000, 123.56094, 146.02812,  32.29508,  25.26175,   0.62301,   0.50624
   1.00000,  19.00000, 557.00000, 151.09874, 155.51167,  31.63787,  23.49254,   0.66980,  -1.00671
   1.00000,  20.00000, 433.00000, 192.88453, 918.65127,  27.27839,  20.44410,   0.66205,   0.14460
   1.00000,  21.00000, 459.00000, 126.50763,1023.60131,  27.03816,  21.83592,   0.58974,   0.36258
   1.00000,  22.00000, 405.00000,  98.20494, 746.65679,  25.57670,  20.46054,   0.60004,   0.18168
   1.00000,  23.00000, 580.00000, 104.48276, 607.73448,  30.78113,  24.08598,   0.62266,  -0.30084
   1.00000,  24.00000, 636.00000,  93.58176, 125.18553,  33.81424,  24.17993,   0.69904,  -1.12912
   1.00000,  25.00000, 542.00000, 153.64022, 848.42620,  29.02500,  23.90842,   0.56700,   0.98486
   1.00000,  26.00000, 491.00000, 152.05092, 439.16293,  26.53115,  23.78156,   0.44332,   0.28486
   1.00000,  27.00000, 467.00000, 183.07923, 786.92291,  29.17837,  20.44115,   0.71360,   0.63823
   1.00000,  28.00000, 454.00000, 163.65198, 731.40529,  28.89787,  20.03245,   0.72073,  -0.15744
   1.00000,  29.00000, 491.00000, 202.25255, 876.39715,  27.88535,  22.76372,   0.57758,  -0.89370
   1.00000,  30.00000, 606.00000, 119.50990,1110.40099,  31.77747,  24.51942,   0.63611,  -0.28663
   1.00000,  31.00000, 546.00000,  69.55128,1119.04579,  29.07273,  24.01567,   0.56359,   1.41329
   1.00000,  32.00000, 500.00000,  56.70400,  10.40600,  29.61525,  21.67140,   0.68156,  -0.54059
   1.00000,  33.00000, 503.00000, 133.81113, 271.65805,  28.71336,  22.41653,   0.62491,  -1.34401
   1.00000,  34.00000, 511.00000,  84.35812, 729.59883,  30.19096,  21.60045,   0.69865,  -0.57876
   1.00000,  35.00000, 490.00000, 192.75918, 856.59592,  27.01492,  23.27986,   0.50735,  -1.17423
   1.00000,  36.00000, 561.00000, 118.68093, 951.05882,  29.73144,  24.11568,   0.58488,  -0.10475
   1.00000,  37.00000, 467.00000, 189.58887,1087.92077,  28.45380,  21.02829,   0.67367,   0.03572
   1.00000,  38.00000, 442.00000, 170.59276, 950.56787,  27.39784,  20.55403,   0.66120,  -0.84587
   1.00000,  39.00000, 486.00000, 132.03498, 856.16667,  29.89576,  21.46262,   0.69613,   0.16465
   1.00000,  40.00000, 460.00000,  70.70000, 354.24130,  26.91348,  21.90586,   0.58095,   0.83868
   1.00000,  41.00000, 345.00000, 107.91884, 728.16812,  22.94773,  19.48817,   0.52800,  -0.14160
   1.00000,  42.00000, 416.00000,  63.93029, 593.80048,  25.54823,  21.22853,   0.55639,   0.55389
   1.00000,  43.00000, 681.00000, 139.67548,1259.30250,  36.19804,  24.32351,   0.74059,  -0.14858
   1.00000,  44.00000, 496.00000, 131.93145,1042.98992,  30.40636,  21.29492,   0.71381,  -0.19008
   1.00000,  45.00000, 447.00000, 191.32886, 896.11409,  25.92896,  22.33858,   0.50771,   0.76252
   1.00000,  46.00000, 411.00000, 120.56691, 715.91727,  29.19604,  18.37151,   0.77721,   0.44408
   1.00000,  47.00000, 523.00000,  62.10325, 740.76099,  31.48109,  21.27149,   0.73718,  -1.52072
   1.00000,  48.00000, 448.00000, 135.51339, 662.37500,  29.85308,  19.34382,   0.76167,  -0.07246
   1.00000,  49.00000, 489.00000, 137.71370, 342.93865,  30.43056,  20.68648,   0.73340,   0.78501
   1.00000,  50.00000, 561.00000, 182.82353,1193.95365,  33.08769,  21.62857,   0.75678,  -0.63764
   1.00000,  51.00000, 612.00000,  56.77451, 776.80719,  31.81554,  24.51857,   0.63726,   1.16549
   1.00000,  52.00000, 446.00000,  87.10314, 853.24439,  26.32113,  21.86445,   0.55675,   0.03792
   1.00000,  53.00000, 596.00000, 130.53356,  76.50000,  35.00669,  22.02173,   0.77735,   0.54528
   1.00000,  54.00000, 555.00000,  86.11532, 244.86306,  31.16586,  22.76579,   0.68294,   1.49144
   1.00000,  55.00000, 554.00000, 105.14621,  53.92058,  34.59065,  20.66784,   0.80187,   0.31837
   1.00000,  56.00000, 575.00000, 141.62783, 546.68522,  30.90634,  23.78618,   0.63850,   0.82200
   1.00000,  57.00000, 584.00000, 100.82021, 548.26370,  31.30615,  23.80904,   0.64931,   0.90234
   1.00000,  58.00000, 449.00000,  91.61247, 654.38976,  30.57003,  18.85848,   0.78705,  -0.04340
   1.00000,  59.00000, 477.00000, 183.21593, 697.97065,  31.83348,  19.51809,   0.78998,  -0.26699
   1.00000,  60.00000, 343.00000, 139.58601,1238.20117,  22.25478,  19.65637,   0.46892,  -1.06585
   1.00000,  61.00000, 637.00000,  51.55259, 382.19623,  31.53827,  25.82100,   0.57419,   1.54107
   1.00000,  62.00000, 436.00000,  68.94266, 894.84404,  25.20863,  22.53501,   0.44819,   0.81529
   1.00000,  63.00000, 456.00000, 115.30263, 372.33991,  29.06761,  20.63735,   0.70422,   0.18409
   1.00000,  64.00000, 600.00000, 193.85500, 955.43000,  30.70199,  24.89846,   0.58508,   1.35341
   1.00000,  65.00000, 561.00000, 160.06595,1107.97504,  31.57770,  23.17390,   0.67929,   0.06002
   1.00000,  66.00000, 451.00000,  78.83592, 440.71175,  27.57994,  20.85828,   0.65424,   1.03569
   1.00000,  67.00000, 365.00000,  49.66301,1209.28767,  24.16365,  19.50009,   0.59055,  -1.27258
   1.00000,  68.00000, 571.00000,  75.19790, 554.16813,  29.22334,  24.95094,   0.52060,   1.17507
   1.00000,  69.00000, 546.00000,  61.83150, 223.31136,  32.31977,  21.88595,   0.73583,   0.96196
   1.00000,  70.00000, 624.00000, 105.46955,1159.12340,  33.12844,  24.25435,   0.68116,  -0.17394
   1.00000,  71.00000, 481.00000,  51.43659,1013.07484,  29.89299,  20.52942,   0.72688,   1.35441
   1.00000,  72.00000, 399.00000, 118.43860, 349.86967,  24.85541,  20.73080,   0.55168,  -1.13405
   1.00000,  73.00000, 478.00000, 150.56067, 419.47908,  32.03790,  19.21516,   0.80018,  -0.04669
   1.00000,  74.00000, 479.00000, 187.39248,1154.38831,  29.79638,  20.56469,   0.72364,  -0.70893
   1.00000,  75.00000, 353.00000, 201.18130,1266.62040,  23.11442,  19.50557,   0.53655,  -0.78551
   1.00000,  76.00000, 543.00000, 116.27256, 436.68324,  33.03833,  21.13630,   0.76858,  -1.30442
   1.00000,  77.00000, 443.00000,  66.08578, 132.16479,  28.09734,  20.22494,   0.69416,   0.88664
   1.00000,  78.00000, 382.00000,  72.14921,1214.53665,  27.52734,  17.71218,   0.76550,   0.88032
   1.00000,  79.00000, 463.00000, 175.64147,1176.46004,  31.09755,  19.38248,   0.78200,  -0.33800
   1.00000,  80.00000, 584.00000,  97.21062, 190.25685,  35.52374,  21.12448,   0.80398,   0.19445
   1.00000,  81.00000, 409.00000,  80.73350, 633.61125,  28.48736,  18.34461,   0.76506,   0.72759
   1.00000,  82.00000, 497.00000, 103.84306, 171.80684,  29.13725,  22.75496,   0.62458,   0.43687
   1.00000,  83.00000, 466.00000, 127.26824,  96.49785,  33.01985,  18.55618,   0.82716,  -0.17756
   1.00000,  84.00000, 625.00000, 177.60960,1237.61600,  30.47115,  26.20944,   0.51006,  -1.30079
   1.00000,  85.00000, 419.00000, 176.44391, 974.97613,  27.47669,  19.48890,   0.70492,  -0.61467
   1.00000,  86.00000, 305.00000,  77.36066,  68.95410,  21.66004,  17.93595,   0.56063,   1.54444
   1.00000,  87.00000, 826.00000, 185.53511, 343.17433,  37.61722,  28.10294,   0.66474,  -1.29656
   1.00000,  88.00000, 445.00000,  89.15730, 381.22697,  31.17132,  18.24185,   0.81088,   0.60590
   1.00000,  89.00000, 345.00000,  60.18841, 445.08696,  24.37966,  18.31397,   0.66008,  -1.33112
   1.00000,  90.00000, 524.00000, 192.43893,  12.52099,  32.01076,  21.37793,   0.74431,  -0.93387
   1.00000,  91.00000, 348.00000, 171.31609, 927.62356,  23.83374,  18.75418,   0.61711,  -0.86119
   1.00000,  92.00000, 425.00000,  80.72471,  35.44941,  28.48684,  19.26507,   0.73665,  -1.05254
   1.00000,  93.00000, 447.00000, 157.74944, 175.24832,  30.79900,  19.54146,   0.77294,  -0.12055
   1.00000,  94.00000, 424.00000, 153.48349, 402.53774,  29.31167,  19.13720,   0.75746,   0.08413
   1.00000,  95.00000, 518.00000, 130.75097, 617.22201,  33.54780,  19.78083,   0.80767,   1.03749
   1.00000,  96.00000, 354.00000, 175.48023, 759.31356,  25.72408,  17.79204,   0.72223,  -0.07801
   1.00000,  97.00000, 418.00000, 185.75359, 398.65072,  31.54194,  17.06843,   0.84094,   0.93050
   1.00000,  98.00000, 488.00000, 138.01639, 323.41598,  32.02872,  20.12611,   0.77791,   0.29403
   1.00000,  99.00000, 571.00000, 134.41506, 810.06130,  40.43286,  18.62901,   0.88754,   0.81913
   1.00000, 100.00000, 433.00000, 195.62125, 632.50346,  30.08732,  18.37550,   0.79183,  -0.82033
   1.00000, 101.00000, 432.00000,  52.64815, 966.28704,  29.57812,  19.03561,   0.76539,   1.29933
   1.00000, 102.00000, 387.00000,  56.78295, 610.32300,  29.94533,  16.65445,   0.83107,   0.95607
   1.00000, 103.00000, 478.00000, 119.73640, 750.67364,  32.59436,  18.94887,   0.81365,   1.42527
   1.00000, 104.00000, 454.00000, 159.08370, 272.37225,  31.84825,  18.36855,   0.81692,   1.12875
   1.00000, 105.00000, 412.00000, 180.04854, 740.44417,  31.34610,  17.76367,   0.82393,  -0.66394
   1.00000, 106.00000, 373.00000, 156.87936, 756.62466,  29.84298,  16.18503,   0.84016,   1.45527
   1.00000, 107.00000, 282.00000, 197.27305, 744.98227,  24.03681,  15.17317,   0.77558,  -0.70646
   1.00000, 108.00000, 325.00000,  81.23385, 163.43077,  26.71172,  15.68399,   0.80947,  -0.77747
   1.00000, 109.00000, 273.00000,  89.40293,1273.45421,  24.97978,  14.28652,   0.82031,   0.04599
   1.00000, 110.00000, 232.00000, 149.07759,1274.14655,  24.72593,  12.44222,   0.86417,  -0.12215
   1.00000, 111.00000, 303.00000, 199.28053,1216.26073,  26.68299,  14.60304,   0.83695,  -0.76693
   1.00000, 112.00000, 258.00000, 178.34109, 674.16279,  27.18555,  12.49100,   0.88819,   0.13135
   1.00000, 113.00000, 297.00000, 190.86532,1207.20875,  31.49944,  12.58439,   0.91673,  -0.67335
   1.00000, 114.00000, 187.00000, 179.69519, 664.71123,  25.85985,   9.93769,   0.92321,   0.04277
   1.00000, 115.00000, 253.00000, 121.61265, 176.73123,  26.93788,  12.36451,   0.88844,   1.48114
   1.00000, 116.00000, 141.00000,  95.95035,  70.74468,  15.43501,  11.63987,   0.65673,   1.47275
   1.00000, 117.00000, 223.00000,  55.95067,1194.22870,  27.66637,  10.71988,   0.92188,   0.84271
   1.00000, 118.00000, 137.00000,  63.08759,1275.48175,  19.11661,   9.33424,   0.87269,   0.07719
   2.00000,   1.00000, 585.00000, 116.05128, 520.76068,  29.73263,  25.07269,   0.53749,  -0.49433
   2.00000,   2.00000, 598.00000, 119.43311,  31.25753,  32.34725,  24.12234,   0.66625,   0.09002
   2.00000,   3.00000, 592.00000, 182.05405, 430.62669,  32.16470,  23.54280,   0.68136,  -0.57357
   2.00000,   4.00000, 495.00000, 151.58586,1117.86869,  26.48064,  24.07291,   0.41663,   0.41134
   2.00000,   5.00000, 563.00000,  92.86146,1157.99822,  27.59824,  26.02318,   0.33299,  -0.10032
   2.00000,   6.00000, 537.00000, 185.05028, 322.02048,  28.71201,  23.93298,   0.55244,  -0.19109
   2.00000,   7.00000, 664.00000, 124.23193, 787.80120,  33.79925,  25.05939,   0.67104,   0.11780
   2.00000,   8.00000, 535.00000, 159.51028, 213.98505,  31.05727,  22.12846,   0.70167,   0.16190
   2.00000,   9.00000, 523.00000, 121.30784,1016.97706,  27.16279,  24.66619,   0.41878,   0.03755
   2.00000,  10.00000, 578.00000,  96.78547, 713.40657,  33.70332,  22.11513,   0.75461,   0.36231
   2.00000,  11.00000, 519.00000,  68.98651, 289.93064,  28.39010,  23.43580,   0.56441,   0.55245
   2.00000,  12.00000, 461.00000, 113.54230, 103.21475,  27.45959,  21.45323,   0.62420,  -0.15780
   2.00000,  13.00000, 465.00000, 118.45161, 312.20215,  27.11853,  21.89883,   0.58984,   0.19734
   2.00000,  14.00000, 515.00000, 152.97087, 103.12233,  28.19900,  23.26170,   0.56526,  -0.11324
